,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
975,SINZIA,not_exist,,,,,not_exist,,,,,CSD,Co4C104H84N8O16,216,2.53196,4.49243,1.3204070882510506,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-1464.98391145,-15.4679,-1449.51601145,0.495789,True,0.799181,0.303392,12.0
976,SISFEH,c3ce41975d,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce41975d.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce41975d,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce41975d.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce41975d.html,http://dx.doi.org/10.1039/C3CE41975D,943748.0,C 2/c (15),"a 18.324(3)Å b 13.794(3)Å c 8.7635(17)Å, α 90.00° β 107.405(3)° γ 90.00°",,CSD,Ni2Sr2C28H28N4O24,88,3.05684,3.42688,1.78803506330232,PBE-D3BJ,"['Sr_sv 07Sep2000', 'Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-588.97443835,-6.76652,-582.20791835,1.363463,False,1.36814,0.004677,0.0
977,SITTUM,00958972.2013.859680,http://d.sunie.top:9009/material/convert/core_qmof_pdf/00958972.2013.859680.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/00958972.2013.859680,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/00958972.2013.859680.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/00958972.2013.859680.html,http://dx.doi.org/10.1080/00958972.2013.859680,937157.0,I 41/a (88),"a 27.150(7)Å b 27.150(6)Å c 13.122(3)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Zn16C152H192N16O56,432,3.17012,6.56742,1.4696935717689952,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2662.12513689,-30.35464,-2631.77049689,3.51176,True,2.658081,-0.853679,0.0
978,SIVGIP,c3dt53269k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3dt53269k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3dt53269k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3dt53269k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3dt53269k.html,http://dx.doi.org/10.1039/C3DT53269K,961656.0,C c (9),"a 13.2925(11)Å b 13.6600(7)Å c 9.5631(9)Å, α 90.00° β 126.840(13)° γ 90.00°",,CSD,Zn2C8H12N16,38,3.77579,5.10389,1.1269812717929863,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 2]",False,False,-251.53106901,-2.22481,-249.30625901,5.306719,True,1.468194,-3.838525,0.0
979,SIVGOV,c3dt53269k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3dt53269k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3dt53269k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3dt53269k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3dt53269k.html,http://dx.doi.org/10.1039/C3DT53269K,961657.0,C c (9),"a 12.989(2)Å b 13.8218(9)Å c 9.2766(12)Å, α 90.00° β 124.43(2)° γ 90.00°",,CSD,Zn2C8H12N16,38,3.89825,5.17115,1.1282655314738472,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[3, 2, 2]",True,False,-251.51618546,-2.23492,-249.28126546,5.211279,False,1.426009,-3.78527,0.0
980,SIVQAR,c3ce42216j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42216j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42216j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42216j.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42216j.html,http://dx.doi.org/10.1039/C3CE42216J,951152.0,P 1 (2),"a 10.390(2)Å b 12.295(3)Å c 12.497(3)Å, α 79.31(3)° β 68.20(3)° γ 69.58(3)°",,CSD,Cd4C36H44N8O20S2,114,1.92098,5.70208,1.7220024898110904,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-712.93581489,-8.16837,-704.76744489,3.103407,False,1.708725,-1.394682,0.0
981,SIVVAW,c3ce42216j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42216j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42216j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42216j.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42216j.html,http://dx.doi.org/10.1039/C3CE42216J,923079.0,P 21/c (14),"a 9.860(2)Å b 13.113(3)Å c 11.650(2)Å, α 90.00° β 101.99(3)° γ 90.00°",,CSD,Cd4C48H32N8O16,108,3.02407,4.93881,1.6133002002390768,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-739.4011728,-8.15037,-731.2508028000001,2.882065,False,1.292466,-1.589599,0.0
982,SIVWUR,j.poly.2013.10.022,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.poly.2013.10.022.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.poly.2013.10.022,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.poly.2013.10.022.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.poly.2013.10.022.html,http://dx.doi.org/10.1016/j.poly.2013.10.022,920568.0,C 2/c (15),"a 17.332(4)Å b 17.988(4)Å c 10.660(2)Å, α 90.00° β 94.12(3)° γ 90.00°",,CSD,Cd4C76H44N4O16,144,3.80691,4.84487,1.712672932886725,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1008.03427858,-12.605,-995.42927858,3.031068,True,2.085107,-0.945961,0.0
983,SIWTEZ,c3ce42048e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42048e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42048e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42048e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42048e.html,http://dx.doi.org/10.1039/C3CE42048E,965486.0,P 1 (2),"a 11.0788(4)Å b 12.6965(10)Å c 12.7879(6)Å, α 65.776(6)° β 86.620(3)° γ 83.387(4)°",,CSD,Co5C44H34N12O24,119,3.17293,4.76967,1.5160903205619738,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-823.34934313,-9.07211,-814.27723313,0.278726,False,0.759026,0.4803,15.0
984,SOBZEQ,j.molstruc.2014.03.027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.molstruc.2014.03.027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.molstruc.2014.03.027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.molstruc.2014.03.027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.molstruc.2014.03.027.html,http://dx.doi.org/10.1016/j.molstruc.2014.03.027,978381.0,P 21/n (14),"a 14.2767(4)Å b 13.9129(3)Å c 18.6230(5)Å, α 90.00° β 94.191(2)° γ 90.00°",,CSD,Ca4Cd4C96H104N8O44,260,2.13824,4.94463,1.19609778158087,PBE-D3BJ,"['Ca_sv 06Sep2000', 'Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1674.54252816,-15.04489,-1659.4976381600002,3.169814,True,0.995805,-2.174009,0.0
985,SOCLAZ,cg401599x,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg401599x.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg401599x,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg401599x.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg401599x.html,http://dx.doi.org/10.1021/cg401599x,968003.0,P 21/c (14),"a 16.2673(17)Å b 7.2800(7)Å c 16.2873(16)Å, α 90.00° β 106.001(2)° γ 90.00°",,CSD,Cd4C76H52N8O16,156,2.95155,3.18152,1.6212348221274342,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1069.58505668,-12.01557,-1057.56948668,2.9852350000000003,True,2.008551,-0.976684,0.0
986,SODZIV,ejic.200800222,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ejic.200800222.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ejic.200800222,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ejic.200800222.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ejic.200800222.html,http://dx.doi.org/10.1002/ejic.200800222,670460.0,P n a 21 (33),"a 14.4979(16)Å b 17.5125(19)Å c 15.4716(17)Å, α 90° β 90° γ 90°",,CSD,Cd8C120H112N16O36,292,4.54208,6.05029,1.376762493257985,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1906.78399965,-20.27958,-1886.50441965,1.824409,True,0.387605,-1.436804,0.0
987,SOHGUS,zaac.200800158,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.200800158.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.200800158,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.200800158.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.200800158.html,http://dx.doi.org/10.1002/zaac.200800158,683431.0,P 21/c (14),"a 13.327(3)Å b 14.151(3)Å c 26.532(6)Å, α 90° β 101.512(7)° γ 90°",,CSD,Co8C96H64N32,200,8.15458,9.64375,0.7391441876630481,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 1]",True,True,-1421.47186169,-11.60797,-1409.86389169,0.651791,False,-1.321682,-1.973473,24.0
988,SOKWUM,cg4018163,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg4018163.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg4018163,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg4018163.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg4018163.html,http://dx.doi.org/10.1021/cg4018163,974099.0,P 21/c (14),"a 14.0316(4)Å b 15.2564(6)Å c 17.7817(6)Å, α 90.00° β 102.405(2)° γ 90.00°",,CSD,Ni4U8C88H120N16O72,308,1.35482,4.05562,2.165286725819088,PBE-D3BJ,"['U 06Sep2000', 'Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-2055.34307719,-21.12724,-2034.21583719,0.736383,True,1.036732,0.300349,8.0
989,SOTWUV,cg500114k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg500114k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg500114k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg500114k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg500114k.html,http://dx.doi.org/10.1021/cg500114k,982772.0,C 2/c (15),"a 22.214(4)Å b 13.407(3)Å c 14.781(3)Å, α 90.00° β 97.20(3)° γ 90.00°",,CSD,Tb4C60H68N12O36,180,1.99711,3.67613,1.6653007990054416,PBE-D3BJ,"['Tb_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1181.60838204,-11.43958,-1170.16880204,3.239141,True,1.728759,-1.510382,0.0
990,SOTXAC,cg500114k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg500114k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg500114k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg500114k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg500114k.html,http://dx.doi.org/10.1021/cg500114k,982773.0,C 2/c (15),"a 22.228(4)Å b 13.257(3)Å c 14.639(3)Å, α 90.00° β 97.07(3)° γ 90.00°",,CSD,Er4C60H68N12O36,180,1.73243,3.7111,1.7133394226126355,PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1181.55624069,-11.47539,-1170.08085069,3.229281,True,1.75646,-1.472821,0.0
991,SUGVUM,chem.200902306,http://d.sunie.top:9009/material/convert/core_qmof_pdf/chem.200902306.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/chem.200902306,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/chem.200902306.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/chem.200902306.html,http://dx.doi.org/10.1002/chem.200902306,734036.0,I 41/a (88),"a 20.375(4)Å b 20.375(4)Å c 12.665(2)Å, α 90° β 90° γ 90°",,CSD,Cu4C80H56N16O16,172,3.75671,5.7619,1.1077266602922744,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1191.94304779,-11.36886,-1180.57418779,0.980451,False,-0.09986,-1.080311,4.0
992,SUHHOT,not_exist,,,,,not_exist,,,,,CSD,La2C12H20O22,56,0.74086,2.45796,2.431964056638574,PBE-D3BJ,"['La 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-363.47834122,-4.40728,-359.07106122,4.306959,True,4.530973,0.224014,0.0
993,SUJREV,anie.200905898,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200905898.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200905898,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200905898.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200905898.html,http://dx.doi.org/10.1002/anie.200905898,751097.0,P b c a (61),"a 13.500(3)Å b 14.702(3)Å c 21.245(5)Å, α 90° β 90° γ 90°",,CSD,Zn8C144H112N16O32,312,2.99739,3.99327,1.232965709555592,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2089.79969416,-21.31891,-2068.48078416,2.516288,True,0.906945,-1.609343,0.0
994,SUNJER,anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200900134.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200900134.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200900134.html,http://dx.doi.org/10.1002/anie.200900134,707677.0,P 1 (2),"a 9.7863(7)Å b 10.2967(7)Å c 11.0263(7)Å, α 76.898(5)° β 76.240(5)° γ 65.487(5)°",,CSD,Yb2C36H36N8O16,98,0.85233,2.59121,2.0356243236084404,PBE-D3BJ,"['Yb_3 08Jul2013', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-667.6850116,-7.57999,-660.1050216000001,2.340606,False,2.266572,-0.074034,0.0
995,SUNJIV,anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200900134.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200900134.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200900134.html,http://dx.doi.org/10.1002/anie.200900134,707678.0,P 1 (2),"a 9.82830(10)Å b 10.43620(10)Å c 11.07600(10)Å, α 76.8940(10)° β 76.2960(10)° γ 65.9990(10)°",,CSD,Dy2C36H36N8O16,98,0.88144,2.62728,1.9617889723285624,PBE-D3BJ,"['Dy_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-667.80006417,-7.51552,-660.28454417,2.367085,False,2.251741,-0.115344,0.0
996,SUNJOB,anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200900134.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200900134,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200900134.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200900134.html,http://dx.doi.org/10.1002/anie.200900134,707679.0,P 1 (2),"a 9.8113(2)Å b 10.4188(2)Å c 11.0768(2)Å, α 76.7210(10)° β 76.2420(10)° γ 65.9320(10)°",,CSD,Ho2C36H36N8O16,98,0.85355,2.61893,1.985305307779412,PBE-D3BJ,"['Ho_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-667.70480578,-7.49837,-660.20643578,2.356085,False,2.273568,-0.082517,0.0
997,SUNJOB01,anie.201003900,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201003900.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201003900,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201003900.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201003900.html,http://dx.doi.org/10.1002/anie.201003900,786952.0,P 1 (2),"a 9.8135(4)Å b 10.4310(5)Å c 11.0671(5)Å, α 76.8430(10)° β 76.2760(10)° γ 65.9400(10)°",,CSD,Ho2C36H36N8O16,98,0.88547,2.63446,1.9796581176118213,PBE-D3BJ,"['Ho_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-667.70226177,-7.4774,-660.22486177,2.34464,False,2.259161,-0.085479,0.0
998,SUPLOF,ja809352y,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ja809352y.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ja809352y,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ja809352y.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ja809352y.html,http://dx.doi.org/10.1021/ja809352y,727233.0,P 4 21 c (114),"a 17.48(2)Å b 17.48(2)Å c 22.69(2)Å, α 90° β 90° γ 90°",,CSD,Zn8C144H96N16O48,312,5.77244,9.63925,0.7824129328181274,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2149.46081002,-18.50403,-2130.95678002,0.941215,True,-1.283591,-2.224806,0.0
999,SURDOA,not_exist,,,,,not_exist,,,,,CSD,Co4C68H48N12O16,148,3.46134,4.57435,1.3190842132379914,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1035.37261195,-10.82928,-1024.54333195,0.7581370000000001,False,1.123498,0.365361,2.0
1000,SUSRUV,molecules20058941,http://d.sunie.top:9009/material/convert/core_qmof_pdf/molecules20058941.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/molecules20058941,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/molecules20058941.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/molecules20058941.html,http://dx.doi.org/10.3390/molecules20058941,1056788.0,F d d 2 (43),"a 26.630(5)Å b 35.928(7)Å c 13.001(3)Å, α 90° β 90° γ 90°",,CSD,Zn8C128H96N24O28,284,1.40544,2.83492,1.6435995336850082,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1934.82459057,-24.27834,-1910.54625057,1.937085,True,1.846395,-0.09069,0.0
1001,SUTJIC,acs.cgd.5b00757,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.5b00757.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.5b00757,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.5b00757.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.5b00757.html,http://dx.doi.org/10.1021/acs.cgd.5b00757,1052517.0,P 1 (2),"a 13.890(3)Å b 14.330(3)Å c 19.017(4)Å, α 68.31(3)° β 75.83(3)° γ 84.36(3)°",,CSD,Ni4C128H136N16O22,306,2.73556,5.03332,1.271737157890094,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1985.09070612,-20.76111,-1964.32959612,1.175039,True,1.43202,0.256981,2.0
1002,TADYII,00958972.2010.527961,http://d.sunie.top:9009/material/convert/core_qmof_pdf/00958972.2010.527961.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/00958972.2010.527961,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/00958972.2010.527961.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/00958972.2010.527961.html,http://dx.doi.org/10.1080/00958972.2010.527961,754007.0,I 41/a (88),"a 19.1573(9)Å b 19.1573(9)Å c 16.6532(15)Å, α 90° β 90° γ 90°",,CSD,Ni4W2C64H120N40,230,3.36597,4.2994,1.2086643510896455,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'W_sv 04Sep2015', 'C 08Apr2002', 'N 08Apr2002']",520,"[1, 1, 1]",True,True,-1403.33498495,-15.06084,-1388.27414495,1.2077289999999998,True,1.076272,-0.131457,4.0
1003,TAFBIN,c002677h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c002677h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c002677h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c002677h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c002677h.html,http://dx.doi.org/10.1039/c002677h,703998.0,I 4 2 d (122),"a 16.0070(4)Å b 16.0070(4)Å c 24.1560(10)Å, α 90° β 90° γ 90°",,CSD,Cd8C96H96N32O32,264,3.00425,4.55296,1.680479845285692,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1737.08823331,-19.12551,-1717.96272331,3.76728,True,2.70165,-1.06563,0.0
1004,TAGCIP,ic100184q,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic100184q.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic100184q,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic100184q.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic100184q.html,http://dx.doi.org/10.1021/ic100184q,792593.0,P 21/n (14),"a 5.2504(2)Å b 8.2896(3)Å c 16.4629(7)Å, α 90° β 93.9120(10)° γ 90°",,CSD,Pu4C4H16O28P8,60,1.14611,2.46604,4.051388553761318,PBE-D3BJ,"['Pu 06Sep2000', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 1]",True,True,-437.2389322,-7.75071,-429.4882222,0.1567850000000001,False,2.84425,2.687465,8.0
1005,TAJXIO01,acs.inorgchem.5b02200,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.inorgchem.5b02200.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.inorgchem.5b02200,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.inorgchem.5b02200.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.inorgchem.5b02200.html,http://dx.doi.org/10.1021/acs.inorgchem.5b02200,1417747.0,I b c a (73),"a 7.2499(6)Å b 23.7625(17)Å c 30.735(2)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ag16C96H64N16O32,224,3.33494,3.65939,2.3230513482105164,PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1503.2459057,-22.06281,-1481.1830957000002,1.439168,True,2.322977,0.883809,0.0
1006,TAKTIL,acs.inorgchem.5b02108,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.inorgchem.5b02108.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.inorgchem.5b02108,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.inorgchem.5b02108.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.inorgchem.5b02108.html,http://dx.doi.org/10.1021/acs.inorgchem.5b02108,951540.0,I 41 2 2 (98),"a 15.0535(6)Å b 15.0535(6)Å c 11.8737(10)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ga4C44H16O44,108,1.36249,1.97792,1.8427477849207596,PBE-D3BJ,"['Ga_d 06Jul2010', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-789.38600655,-8.52878,-780.8572265500001,3.3685910000000003,False,2.420926,-0.947665,0.0
